"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MIMD0010","MIDLAND 1.5 NNE, MI US","2020",,,,"       132","        67","       41","        12",,,,,,,"6","3.8","2.66",,,,,,,,,,,,,,,,"36.72",,"30.5",,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2020","9.2","804","804","       145","        70","       42","        15","         0","       135","        28","       132","        17","4","6","6.3","2.02","94","6321",,,"6321",,,,,,,,,,,"37.47",,"37.8","50.2","59.1","41.3",,"       230","       240",,,"44.1","63.1",
"USC00204655","LAPEER WWTP, MI US","2020",,"736","736","       140","        76","       41","        15","         2","       158","        33","       133","        14","-2","4","2.5","2.05","95","6535",,,"6535",,,,,,,,,,,"31.87",,"28.0","49.2","59.1","39.4",,,,,,,,
"USC00202598","ENGADINE MDOT, MI US","2020",,"235","235","       154","        72",,,"         9","       199","        60","        92","         1","-11",,,"1.66","92","8588",,,"8588",,,,,,,,,,,"35.60",,,"42.7","52.1","33.3",,,,,,,,
"USC00204659","LAPEER 2 W, MI US","2020",,"712","712","       157","        88","       51","        19","         1","       147","        32","       127","        13","-6","6","5.6","1.68","95","6389",,,"6389",,,,,,,,,,,"32.76",,"42.8","49.4","58.5","40.2",,,,,,,,
"USC00205073","MANISTIQUE WWTP, MI US","2020",,"163","163","       112","        68","      107","        20","         4","       185","        65","        60","         0","-7","28","7.0","2.08","89","8554",,,"8554",,,,,,,,,,,"36.03",,"53.0","42.2","49.1","35.4",,,,,,,,
"USC00201150","BURTON 4 N, MI US","2020",,,,,,"       47","        14",,,,,,,"5","3.9",,,"6654",,,"6654",,,,,,,,,,,,,"36.6",,,,,,,,,,,
"USR0000MRAC","RACO MICHIGAN, MI US","2020",,"229","229",,,,,"         8","       204","        72","        89","         3","-16",,,,"92","8842",,,"8842",,,,,,,,,,,,,,"41.8","51.5","32.2",,,,,,,,
"USR0000MBAL","BALDWIN MICHIGAN, MI US","2020",,"478","478",,,,,"         4","       183","        38","       124","        15","-8",,,,"95","7477",,,"7477",,,,,,,,,,,,,,"46.2","57.6","34.8",,,,,,,,
"USW00054854","GAYLORD 9 SSW, MI US","2020",,"351","351","       167","        88",,,"         2","       187","        76","        98","         1","-5",,,"2.20","90","8188",,,"8188",,,,,,,,,,,"44.43",,,"44.1","52.5","35.7",,,,,,,,
"USW00004854","GAYLORD OTSEGO CO AIRPORT, MI US","2020","7.4","364","364","       155","        73",,,"         5","       185","        69","       102","         3","-7",,,"2.85","91","8306",,,"8306",,,,,,,,,,,"36.36",,,"44.3","53.2","35.4",,"       250","       300",,,"36.9","57.0",
"USW00094850","MARQUETTE WEATHER SERVICE OFFICE AIRPORT, MI US","2020",,"304","304","       165","        89","      178","        49","        12","       207","        97","        88","         1","-17","39","11.6","2.06","90","9303",,,"9303",,,,,,,,,,,"45.80",,"185.0","41.1","49.8","32.4",,,"       270",,,,"47.0",
"US1MIMD0008","MIDLAND 2.9 SW, MI US","2020",,,,"       123","        76",,,,,,,,,,,"2.06",,,,,,,,,,,,,,,,"35.54",,,,,,,,,,,,,
"US1MIKN0094","CALEDONIA 2.6 NNW, MI US","2020",,,,"       145","        73",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"37.60",,,,,,,,,,,,,
"US1MIKN0093","GRANDVILLE 0.6 SSW, MI US","2020",,,,"       134","        70","       38","        12",,,,,,,"8","4.4","2.49",,,,,,,,,,,,,,,,"36.65",,"33.3",,,,,,,,,,,
"USC00200864","BLOOMINGDALE, MI US","2020",,"678","678","       135","        88",,,"         0","       167","        24","       137","        21","1",,,"2.15","95","6461",,,"6461",,,,,,,,,,,"41.48",,,"49.0","59.9","38.1",,,,,,,,
"USC00204668","CALUMET TAMARACK, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204425","K.I. SAWYER WWTP, MI US","2020",,"401","401","       156","        88","      154","        26","         8","       195","        73","        96","         7","-15","35","14.0","2.80","96","8494",,,"8494",,,,,,,,,,,"39.81",,"92.1","43.4","52.3","34.4",,,,,,,,
"USC00207812","STAMBAUGH 2 SSE, MI US","2020",,"197","197","       126","        77","      127","        21","        29","       224","        88","        92","         0","-23","24","5.0","2.91","89","9550",,,"9550",,,,,,,,,,,"41.63",,"55.6","39.5","50.8","28.3",,,,,,,,
"USW00094849","ALPENA CO REGIONAL AIRPORT, MI US","2020","7.2","455","455","       153","        74","       96","        20","         6","       174","        49","       119","        13","-6","14","13.7","3.59","96","7641",,,"7641",,,,,,,,,,,"34.40",,"71.4","45.9","55.9","35.9",,"       190","       300",,,"31.1","53.0",
"US1MILL0001","NORTHPORT 5.0 SSW, MI US","2020",,,,"       151","        85",,,,,,,,,,,"2.56",,,,,,,,,,,,,,,,"41.06",,,,,,,,,,,,,
"USC00204793","LINDEN WWTP, MI US","2020",,"582","582","       135","        76","       30","        11","         1","       160","        40","       128","         7","-2","5","2.0","1.98","92","6669",,,"6669",,,,,,,,,,,"35.90",,"16.3","48.2","57.8","38.6",,,,,,,,
"USC00202250","DOWAGIAC 1 W, MI US","2020",,"716","716","        91","        79","       11","         7","         0","       138","        17","       139","        10","2","4","5.0","4.00","91","6129",,,"6129",,,,,,,,,,,"37.41",,"21.3","50.6","60.2","41.1",,,,,,,,
"US1MIMM0008","MENOMINEE 4.1 NW, MI US","2020",,,,"       121","        70",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"35.04",,,,,,,,,,,,,
"US1MIIS0005","SHEPHERD 3.7 SSE, MI US","2020",,,,"       117","        67",,,,,,,,,,,"3.19",,,,,,,,,,,,,,,,"36.08",,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","2020","8.7","961","961","       135","        74","       41","        15","         0","       117","        22","       136","        17","4","5","6.8","2.83","95","5791",,,"5791",,,,,,,,,,,"38.76",,"44.8","51.9","60.5","43.4",,"       220","       220",,,"51.0","62.0",
"US1MIDL0004","GLADSTONE 2.1 SW, MI US","2020",,,,"       114","        69","      105","        17",,,,,,,"20","5.4","1.40",,,,,,,,,,,,,,,,"33.65",,"41.1",,,,,,,,,,,
"US1MIWS0042","ANN ARBOR 4.5 W, MI US","2020",,,,"       135","        66",,,,,,,,,,,"2.56",,,,,,,,,,,,,,,,"33.91",,,,,,,,,,,,,
"USC00206658","PONTIAC WWTP, MI US","2020",,"808","808","       134","        78","       41","        10","         0","       146","        25","       134","        20","1","7","7.3","2.40","96","6040",,,"6040",,,,,,,,,,,"34.74",,"25.4","50.5","59.9","41.1",,,,,,,,
"USC00202851","FLINT 7 W, MI US","2020",,"651","651","       136","        75","       52","        17","         1","       159","        34","       126","        10","-3","5","6.1","1.66","93","6777",,,"6777",,,,,,,,,,,"34.53",,"45.1","48.5","58.0","38.9",,,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","2020",,"549","549",,,,,"         0","       141","        29","       113","         6","10",,,,"93","6698",,,"6698",,,,,,,,,,,,,,"48.5","57.0","40.1",,,,,,,,
"USC00200552","BATTLE CREEK 5 NW, MI US","2020",,"722","722","       143","        73","       40","        15","         1","       129","        18","       144","        23","0","6","6.7","2.75","93","6066",,,"6066",,,,,,,,,,,"38.92",,"47.2","50.6","60.6","40.6",,,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","2020",,,,"       120","        68",,,,,,,,,,,"2.51",,"6997",,,"6997",,,,,,,,,,,"34.96",,,,,,,,,,,,,
"USC00201522","CHESANING, MI US","2020",,,,"       120","        73",,"         8",,,,,,,,"3.0","2.94",,,,,,,,,,,,,,,,"38.60",,"17.3",,,,,,,,,,,
"US1MIAG0006","MUNISING 11.1 SSW, MI US","2020",,,,"       165","        80",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"40.13",,,,,,,,,,,,,
"USC00203823","HILLSDALE, MI US","2020",,"684","684","       146","        84",,,"         0","       158","        34","       134","        14","4",,,"2.52","93","6525",,,"6525",,,,,,,,,,,"37.52",,,"49.2","59.1","39.3",,,,,,,,
"US1MIOW0002","HOLLAND 3.9 NNE, MI US","2020",,,,"       153","        80","       34","        16",,,,,,,"6","6.1","2.90",,,,,,,,,,,,,,,,"39.45",,"45.3",,,,,,,,,,,
"USC00205690","MUNISING, MI US","2020",,"221","221","       171","       100","      154","        46","         3","       188","        86","        72","         0","-5","40","14.0","2.16","87","8716",,,"8716",,,,,,,,,,,"45.98",,"155.0","41.9","49.1","34.8",,,,,,,,
"USC00206300","OWOSSO WWTP, MI US","2020",,"682","682","       137","        76","       44","        10","         2","       155","        31","       125","        13","-2","6","4.0","4.17","93","6575",,,"6575",,,,,,,,,,,"40.71",,"25.0","48.8","58.5","39.0",,,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","2020",,,,"       109","        73","      112","        18",,,,,,,"31","5.6","1.72",,,,,,,,,,,,,,,,"37.95",,"53.6",,,,,,,,,,,
"USC00203391","GRAYLING, MI US","2020",,"407","407","       159","        78","       98","        31","         8","       199","        60","       114","        12","-16","17","7.0","1.84","92","8296",,,"8296",,,,,,,,,,,"34.13",,"81.1","43.9","54.6","33.2",,,,,,,,
"USC00208043","TAHQUAMENON FALLS STATE PARK, MI US","2020",,"170","170","       114","        82","      139","        40","         7","       216","        77","        88","         1","-12","34","11.0","2.18","91","9108",,,"9108",,,,,,,,,,,"36.66",,"123.1","41.0","50.8","31.2",,,,,,,,
"USC00206780","QUINCY HILL, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.79",,,,,,,,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","2020",,,,"       133","        73",,,,,,,,,,,"1.81",,,,,,,,,,,,,,,,"32.50",,,,,,,,,,,,,
"USC00207070","ROCKFORD, MI US","2020",,,,"       123","        73",,,,,,,,,,,"2.67",,,,,,,,,,,,,,,,"41.36",,,,,,,,,,,,,
"US1MIWS0053","CHELSEA 3.7 NNE, MI US","2020",,,,"       130","        71",,,,,,,,,,,"2.69",,,,,,,,,,,,,,,,"36.19",,,,,,,,,,,,,
"US1MIMB0033","ROSEVILLE 1.7 ENE, MI US","2020",,,,"       132","        75",,,,,,,,,,,"3.54",,,,,,,,,,,,,,,,"33.97",,,,,,,,,,,,,
"USC00204808","LEXINGTON WATER PLANT, MI US","2020",,"513","513","       122","        76","       41",,"         1","       148","        29","       114","         4","0","6",,"2.10","92","6565",,,"6565",,,,,,,,,,,"31.19",,,"48.1","56.4","39.8",,,,,,,,
"USC00203278","GOODRICH, MI US","2020",,"708","708","       137","        71","       43","        10","         2","       154","        30","       129","        13","-8","6","8.2","2.23","95","6533",,,"6533",,,,,,,,,,,"28.79",,"36.7","49.2","58.8","39.5",,,,,,,,
"USC00201896","CROSS VILLAGE 1 E, MI US","2020",,"291","291","       137","        92","       99","        17","         4","       166","        55","        90","         0","-3","17","5.1","2.55","86",,,,,,,,,,,,,,,"38.72",,"46.3","44.9","52.1","37.7",,,,,,,,
"USC00202984","FRANKFORT 2 NE, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","2020",,"327","327","       141","        81","      149","        44","        21","       213","        94","        95","         5","-16","26","9.0","1.97","93","9307",,,"9307",,,,,,,,,,,"35.17",,"111.3","40.9","51.0","30.7",,,,,,,,
"USC00208972","WHITMORE LAKE 1 NW, MI US","2020",,,,"       120","        73",,,,,,,,,,,"2.98",,,,,,,,,,,,,,,,"36.21",,,,,,,,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","2020",,,,"       140","        79",,"        24",,,,,,,,"5.0","2.48",,,,,,,,,,,,,,,,"44.68",,"53.4",,,,,,,,,,,
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","2020",,,,"       133","        80",,,,,,,,,,,"2.03",,,,,,,,,,,,,,,,"38.01",,,,,,,,,,,,,
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","2020",,"222","222",,,,,"        11","       224","        62","        93","         5","-11",,,,"91",,,,,,,,,,,,,,,,,,"41.6","52.6","30.7",,,,,,,,
"USC00203925","HOPKINS 1 N, MI US","2020",,,,"       129","        67","       39","        12",,,,,,,"6","3.2","2.24",,,,,,,,,,,,,,,,"39.52",,"30.8",,,,,,,,,,,
"USC00200417","BAD AXE, MI US","2020",,"624","624","       155","        73","       66","        15","         0","       160","        40","       120","         9","1","7","3.9","2.30","94",,,,,,,,,,,,,,,"31.52",,"39.4","47.8","56.6","39.1",,,,,,,,
"USC00200779","BIG RAPIDS WATER TREATMENT PLANT, MI US","2020",,"492","492","       135","        75",,"        11","         0","       178","        41","       115","        15","3",,"5.2","1.80","94","7337",,,"7337",,,,,,,,,,,"33.04",,"36.3","46.5","56.9","36.1",,,,,,,,
"US1MIMQ0024","WOBIC 0.5 ESE, MI US","2020",,,,"       147","        83",,,,,,,,,,,"1.91",,,,,,,,,,,,,,,,"37.99",,,,,,,,,,,,,
"USC00200770","BIG BAY 1 NW, MI US","2020",,"356","356","       158","        91","      147","        39","         2","       194","        84","        92","         5","-7","32","11.3","1.45","93","8592",,,"8592",,,,,,,,,,,"36.65",,"133.5","42.9","50.8","35.0",,,,,,,,
"USC00201502","CHELSEA, MI US","2020",,"727","727","       134","        74","       39","        14","         1","       140","        29","       134","        15","-1","6","4.6","2.49","94","6345",,,"6345",,,,,,,,,,,"37.72",,"28.4","49.7","59.4","40.1",,,,,,,,
"USW00094815","KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US","2020","7.6","892","892","       128","        64",,,"         0","       132","        23","       143","        22","4",,,"1.91","95","6039",,,"6039",,,,,,,,,,,"30.28",,,"51.1","60.6","41.6",,"       310","       270",,,"38.9","61.1",
"USC00208941","WHITE LAKE 4 E, MI US","2020",,"420","420","       137","        70","       53","        16","         1","       169","        51","       118","         6","-11","6","5.0","2.88","90","7227",,,"7227",,,,,,,,,,,"31.74",,"43.0","46.6","56.3","36.8",,,,,,,,
"USW00094817","PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US","2020","8.3","805","805","       125","        62",,,"         1","       142","        31","       128","        13","-2",,,"2.24","94","6376",,,"6376",,,,,,,,,,,"26.94",,,"50.0","58.9","41.1",,"       280","       190",,,"40.9","55.0",
"US1MIOK0094","FARMINGTON HILLS 1.4 N, MI US","2020",,,,"       131","        77",,,,,,,,,,,"2.30",,,,,,,,,,,,,,,,"34.88",,,,,,,,,,,,,
"USC00209110","WYANDOTTE, MI US","2020",,,,"       137","        85","       40","        20",,,,,,,"6","6.1","2.62",,,,,,,,,,,,,,,,"42.68",,"46.4",,,,,,,,,,,
"US1MIOT0017","GAYLORD 4.1 S, MI US","2020",,,,"       176","        93","      126","        34",,,,,,,"26","7.0","3.94",,,,,,,,,,,,,,,,"44.57",,"114.7",,,,,,,,,,,
"USW00094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","2020","8.1","470","470","       140","        68","       91","        20","         5","       183","        55","       117","         9","-10","14","7.0","2.98","93","7735",,,"7735",,,,,,,,,,,"28.91",,"54.9","45.6","55.5","35.8",,"        80","       280",,,"33.1","52.1",
"USW00054810","CHATHAM 1 SE, MI US","2020",,"229","229","       160","        88",,,"         8","       202","        71","        88","         0","-17",,,"2.81","90","8966",,,"8966",,,,,,,,,,,"44.18",,,"41.7","50.9","32.5",,,,,,,,
"USW00054813","MUNSING LAKESHORE, MI US","2020","8.7","285","285","       164","        82",,,"         2","       191","        64","        89","         1","-9",,,"1.57","90","8299",,,"8299",,,,,,,,,,,"38.01",,,"43.4","51.1","35.7",,"       340","       350",,,"42.9","67.1",
"US1MIMB0054","UTICA 2.9 E, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.50",,,,,,,,,,,,,
"USC00204105","IRONWOOD NUMBER 2, MI US","2020",,"302","302","       131","        80","      163","        42","        22","       202","        93","        92","         2","-17","34","9.5","1.79","90","8997",,,"8997",,,,,,,,,,,"38.09",,"119.1","41.1","51.1","31.2",,,,,,,,
"USC00204104","IRONWOOD, MI US","2020",,"318","318","       137","        87","      142","        40","        29","       202","       102","        94","         1","-17","27","9.4","1.60","90","9253",,,"9253",,,,,,,,,,,"37.39",,"115.8","40.8","50.3","31.4",,,,,,,,
"USC00205434","MIDLAND, MI US","2020",,"746","746","       122","        65",,"        10","         1","       142","        37","       128","        12","-1",,"4.3","3.83","95","6529",,,"6529",,,,,,,,,,,"34.51",,"26.0","49.1","57.6","40.5",,,,,,,,
"USC00208706","WATTON 2 WSW, MI US","2020",,"328","328","       181","        77","      162","        43","        24","       205","        93","        93","         1","-14","25","13.0","1.82","90","9111",,,"9111",,,,,,,,,,,"35.96",,"124.0","41.1","50.7","31.6",,,,,,,,
"USC00203932","HOUGHTON LAKE 6 WSW, MI US","2020",,"471","471","       131","        78","       96","        27","         5","       199","        44","       125","        17","-9","13","5.0","2.82","95","7836",,,"7836",,,,,,,,,,,"33.07",,"67.7","45.3","56.8","33.8",,,,,,,,
"US1MIOK0085","TROY 1.8 S, MI US","2020",,,,"       119","        63",,,,,,,,,,,"2.59",,,,,,,,,,,,,,,,"29.24",,,,,,,,,,,,,
"USC00207188","RUDYARD 5 SE, MI US","2020",,"157","157","       139","        83","      111","        29","        15","       220","        77","        87","         1","-23","15","4.0","2.23","90","9231",,,"9231",,,,,,,,,,,"39.56",,"48.5","40.9","51.0","30.7",,,,,,,,
"US1MIOK0087","ORTONVILLE 2.3 S, MI US","2020",,,,"       144","        73",,,,,,,,,,,"2.30",,,,,,,,,,,,,,,,"33.38",,,,,,,,,,,,,
"US1MISW0005","DURAND 6.2 WNW, MI US","2020",,,,"       155","        75",,,,,,,,,,,"2.00",,,,,,,,,,,,,,,,"37.78",,,,,,,,,,,,,
"USC00203628","HARRISVILLE 2 NNE, MI US","2020",,"244","244","       141","        53","       82","        14","         2","       170","        55","        78","         0","-2","9","5.7","1.20","89","8199",,,"8199",,,,,,,,,,,"23.49",,"41.7","44.1","51.3","37.0",,,,,,,,
"US1MIOW0049","HOLLAND 4.2 NW, MI US","2020",,,,"       106","        72",,,,,,,,,,,"3.15",,,,,,,,,,,,,,,,"35.48",,,,,,,,,,,,,
"US1MIOD0003","LUZERNE 2.4 NE, MI US","2020",,,,"       114","        72",,,,,,,,,,,"1.29",,,,,,,,,,,,,,,,"30.79",,,,,,,,,,,,,
"USR0000MWDO","WINDIGO MICHIGAN, MI US","2020",,"294","294",,,,,"        11","       180","        87","        85","         1","-10",,,,"93","8527",,,"8527",,,,,,,,,,,,,,"42.3","49.6","35.0",,,,,,,,
"USW00014804","MOUNT CLEMENS ANG BASE, MI US","2020",,"742","742","       123","        68","       22","         7","         0","       130","        25","       125","         8","3","4","4.8","2.73","93","6224",,,"6224",,,,,,,,,,,"35.02",,"22.2","50.3","59.2","41.4",,,,,,,,
"USC00200230","ANN ARBOR U OF MICH, MI US","2020",,"709","709","       151","        81","       49","        21","         1","       139","        25","       141","        16","-4","7","6.4","2.37","94","6205","71",,"6205","75",,"27",,"28",,"46",,"49",,"38.35",,"59.6","50.2","60.6","39.8",,,,,,,,
"US1MIWS0003","PLYMOUTH 5.4 W, MI US","2020",,,,"       140","        74",,,,,,,,,,,"2.74",,,,,,,,,,,,,,,,"35.76",,,,,,,,,,,,,
"USC00205488","MILLINGTON 3 SE, MI US","2020",,,,"       103","        66","       36","        13",,,,,,,"4","3.6","2.04",,,,,,,,,,,,,,,,"29.87",,"35.2",,,,,,,,,,,
"US1MIOW0044","HOLLAND 3.0 W, MI US","2020",,,,"       124","        71",,,,,,,,,,,"2.52",,,,,,,,,,,,,,,,"35.51",,,,,,,,,,,,,
"USC00203744","HERMAN, MI US","2020",,"262","262","       176","       109","      185","        70","        10","       208","       110","        85","         0","-12","35","12.0","2.04","89","9405",,,"9405",,,,,,,,,,,"43.62",,"198.0","40.1","48.4","31.8",,,,,,,,
"US1MIGT0021","KINGSLEY 2.7 ENE, MI US","2020",,,,"       163","        79",,,,,,,,,,,"2.45",,,,,,,,,,,,,,,,"39.52",,,,,,,,,,,,,
"USC00204161","JACOBSVILLE, MI US","2020",,"192","192","       156","        73","      116","        30","        12","       208","        87","        92","         1","-11","21","6.2","1.89","90","9151",,,"9151",,,,,,,,,,,"33.05",,"81.7","40.9","50.4","31.3",,,,"       225",,,,"45.0"
"USC00207312","SALINE 4 SW, MI US","2020",,"770","770","       139","        78","       37","        12","         0","       134","        16","       132","        26","1","5","4.3","2.80","95","5973",,,"5973",,,,,,,,,,,"35.62",,"26.5","50.4","61.0","39.9",,,,,,,,
"USC00203078","GARDEN CORNERS, MI US","2020",,"272","272","       132","        71","      105","        19","        18","       200","        53","       103","         1","-15","22","5.7","2.92","92","8525",,,"8525",,,,,,,,,,,"40.26",,"63.7","42.8","52.5","33.0",,,,"       202",,,,"46.1"
"USC00206583","PICKFORD 3 NE, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014814","ALPENA WASTEWATER PLANT, MI US","2020",,"458","458","       153","        83",,"        24","         0","       161","        56","        99","         3","2",,"9.8","2.70","92","7706",,,"7706",,,,,,,,,,,"34.55",,"65.8","45.7","53.2","38.1",,,,,,,,
"USC00204280","KEARSARGE, MI US","2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208080","TECUMSEH, MI US","2020",,,,,,,,,,,,,,,,,,"6133",,,"6133",,,,,,,,,,,,,,,,,,,,,,,,
"USC00202308","DUNDEE, MI US","2020",,"823","823","       127","        66","       30","         9","         0","       133","        23","       134","        18","5","5","5.2","2.06","95","5941",,,"5941",,,,,,,,,,,"27.92",,"21.3","50.9","60.6","41.2",,,,,,,,
"USC00200925","BOYNE FALLS, MI US","2020",,"750","750","       127","        88","       91","        27","         3","       168","        51","       127","        31","-3","12","6.0","2.22","96","7170",,,"7170",,,,,,,,,,,"42.50",,"73.5","47.8","57.5","38.1",,,,,,,,
"US1MIKN0032","GRAND RAPIDS 2.9 NW, MI US","2020",,,,"       118","        69",,,,,,,,,,,"3.77",,,,,,,,,,,,,,,,"42.85",,,,,,,,,,,,,
"US1MIOW0051","ALLENDALE 1.7 SE, MI US","2020",,,,"       113","        75",,,,,,,,,,,"2.65",,,,,,,,,,,,,,,,"41.39",,,,,,,,,,,,,
"USW00014815","BATTLE CREEK KELLOGG AIRPORT, MI US","2020","8.7","841","841","       121","        61",,,"         0","       135","        27","       136","        16","3",,,"1.97","94","6156",,,"6156",,,,,,,,,,,"32.22",,,"50.8","59.9","41.6",,"       290","       220",,,"44.1","70.0",
"USC00203632","HART 3 WSW, MI US","2020",,,,"       131","        69","       69","        17",,,,,,,"11","4.5","2.45",,,,,,,,,,,,,,,,"33.13",,"51.7",,,,,,,,,,,
"USW00014817","CADILLAC, MI US","2020",,"540","540","       136","        77",,,"         2","       187","        58","       118","        10","-2",,,"2.10","94","7765",,,"7765",,,,,,,,,,,"34.03",,,"45.7","55.1","36.2",,,,,,,,
"USC00202783","FIFE LAKE 2 WNW, MI US","2020",,"413","413",,,"      111","        28","         0","       193","        75","       106","         9","1","17","7.2",,"94","8079",,,"8079",,,,,,,,,,,"37.42",,"80.1","44.3","54.2","34.4",,,,,,,,
"USC00204967","LUPTON 1 S, MI US","2020",,"466","466",,,,,"         9","       197","        43","       121","        16","-14",,,,"97","7884",,,"7884",,,,,,,,,,,,,,"45.2","56.7","33.7",,,,,,,,
"US1MIOW0054","SPRING LAKE 1.4 NNW, MI US","2020",,,,"       123","        67",,,,,,,,,,,"3.64",,,,,,,,,,,,,,,,"39.79",,,,,,,,,,,,,
"US1MIPI0001","ROGERS CITY 0.2 WSW, MI US","2020",,,,"       151","        76",,,,,,,,,,,"2.66",,,,,,,,,,,,,,,,"35.63",,,,,,,,,,,,,
"USC00202423","EAST TAWAS, MI US","2020",,"542","542","        98","        70","       65","        12","         1","       167","        34","       114","         7","-5","10","5.0","3.05","94","7255",,,"7255",,,,,,,,,,,"33.50",,"27.7","47.0","56.3","37.8",,,,,,,,
"USC00208774","WELLSTON 1 N, MI US","2020",,"414","414","       155","        80","       93","        21","         2","       193","        50","       124","        13","-2","12","5.2","1.76","93","7790",,,"7790",,,,,,,,,,,"34.48",,"63.3","45.1","56.2","34.0",,,,,,,,
"USR0000MDOE","DOE LAKE MICHIGAN, MI US","2020",,"214","214",,,,,"        18","       221","        63","        95","         5","-20",,,,"93","9105",,,"9105",,,,,,,,,,,,,,"41.2","52.7","29.7",,,,,,,,
"USC00206354","PARADISE, MI US","2020",,"166","166","       169","        86","      137","        35","         2","       206","        73","        80","         1","-4","38","9.2","1.43","90","8892",,,"8892",,,,,,,,,,,"37.69",,"127.0","41.5","50.0","33.1",,,,,,,,
"USC00209188","YALE 1 NNW, MI US","2020",,,,,,"       38","        16",,,,,,,"5","3.0",,,,,,,,,,,,,,,,,"32.42",,"36.7",,,,,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","2020","8.3","998","998","       125","        67",,,"         0","       113","        22","       136","        13","4",,,"2.19","95","5826",,,"5826",,,,,,,,,,,"33.35",,,"52.2","60.3","44.0",,"       230","       230",,,"40.0","57.9",
"USC00208772","WELLSTON TIPPY DAM, MI US","2020",,,,"       139","        81","       94","        18",,,,,,,"10","6.0","1.68",,,,,,,,,,,,,,,,"35.73",,"45.4",,,,,,,,,,,
"USW00014824","ESCANABA, MI US","2020",,,,"       107","        66","       98","        16",,,,,,,"18","7.0","1.93",,,,,,,,,,,,,,,,"31.28",,"39.2",,,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","2020",,,,"       140","        78",,,,,,,,,,,"1.69",,,,,,,,,,,,,,,,"34.70",,,,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","2020",,"290","290","       153","        91","      118","        41","         3","       203","        77","       100","         2","-2","17","9.8","1.80","91","8513",,,"8513",,,,,,,,,,,"37.46",,"131.2","42.9","52.7","33.2",,,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","2020",,,,"       154","        76","       72","        13",,,,,,,"9","6.7","2.44",,,,,,,,,,,,,,,,"34.93",,"51.0",,,,,,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","2020",,,,"       162","        77",,,,,,,,,,,"2.31",,,,,,,,,,,,,,,,"36.11",,,,,,,,,,,,,
"USC00204257","KALKASKA, MI US","2020",,"423","423","       155","        82","       99","        41","         1","       193","        73","       108","         7","-3","17","11.3","2.62","93","8219",,,"8219",,,,,,,,,,,"39.01",,"116.4","44.2","53.7","34.6",,,,,,,,
"US1MIMB0009","NEW BALTIMORE 0.4 SSE, MI US","2020",,,,"       135","        69",,,,,,,,,,,"1.95",,,,,,,,,,,,,,,,"30.41",,,,,,,,,,,,,
"US1MIMB0007","SHELBY 0.4 SSE, MI US","2020",,,,"       128","        73",,,,,,,,,,,"3.50",,,,,,,,,,,,,,,,"33.21",,,,,,,,,,,,,
"USC00205591","MORAN, MI US","2020",,"244","244","       132","        80","      113","        19","         5","       199","        58","       103","         2","-11","23","6.2","2.14","90","8386",,,"8386",,,,,,,,,,,"39.76",,"58.7","43.3","52.6","34.0",,,,,,,,
