"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MIKN0039","WYOMING 0.5 NNE, MI US","42.898951","-85.697975","209.1","2013",,,,"       166","       101",,,,,,,,,,,"2.30",,,,,,,,,,,,,,,,"50.56",,,,,,,,,,,
"USC00209188","YALE 1 NNW, MI US","43.1447","-82.8011","249.9","2013",,,,"       123","        68","       56","        10",,,"        69","       125","         6",,"7","5.0","2.30","95",,,,,,,,,,,,,,,"32.02","34.3",,"55.2",,,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899","189.8","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00208772","WELLSTON TIPPY DAM, MI US","44.2586","-85.9394","198.1","2013",,,,"       159","       103","      135","        54",,,,,,,"20","10.0","1.78",,,,,,,,,,,,,,,,"42.55","129.6",,,,,,,,,,
"US1MIHL0001","LITCHFIELD 0.3 ENE, MI US","42.045278","-84.753056","317.0","2013",,,,"       162","        74",,,,,,,,,,,"2.85",,,,,,,,,,,,,,,,"43.65",,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2013",,,,"       185","       100","      155","        44",,,,,,,"19","10.4","2.48",,"8394",,,"8394",,,,,,,,,,,"40.27","148.4",,,,,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.9331","-86.2453","203.0","2013",,"363","363","       185","       112","      119","        48","         7","       159","        66","       131","         6","-5","15","8.2","1.56","95","7161",,,"7161",,,,,,,,,,,"41.52","151.9","45.0","54.9","35.1",,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","44.265899","-85.255264","374.3","2013",,,,"       184","        81",,,,,,,,,,,"2.65",,,,,,,,,,,,,,,,"35.41",,,,,,,,,,,
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2013",,"353","353","       160","        98","      137","        58","        20","       191","        89","       122","         8","-13","19","8.0","2.27","93","8293",,,"8293",,,,,,,,,,,"36.96","168.1","41.9","52.1","31.8",,,,,,,
"US1MIMB0009","NEW BALTIMORE 0.4 SSE, MI US","42.677025","-82.735671","175.0","2013",,,,"       136","        66",,,,,,,,,,,"2.35",,,,,,,,,,,,,,,,"35.04",,,,,,,,,,,
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2013",,"177","177","       169","        92","      150","        35","        40","       192","        78","       101","         0","-18","18","6.4","2.15","88","8543",,,"8543",,,,,,,,,,,"42.82","105.6","40.4","50.9","29.9",,,,,,,
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2013",,"677","677","       137","        72",,,"         1","       126","        56","       120","         8","0",,,"2.42","97","6312",,,"6312",,,,,,,,,,,"34.63",,"48.5","55.9","41.1",,,,,,,
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2013",,,,"       137","        91","       81","        31","         0","       141",,,,"2","14","10.7","2.47",,"6664",,,"6664",,,,,,,,,,,"43.85","107.5",,,"38.4",,,,,,,
"USC00207891","STEVENSVILLE 1 SE, MI US","42.0017","-86.5222","179.8","2013",,,,"       144","        98","       56","        23",,,,,,,"19","11.0","2.29",,,,,,,,,,,,,,,,"39.89","82.4",,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","41.9299","-85.6385","246.9","2013",,"583","583","       150","        75","       63","        17","         0","       152","        56","       146","         9","2","7","4.0","2.07","95","6678",,,"6678",,,,,,,,,,,"37.52","40.6","47.6","57.3","37.8",,,,,,,
"USC00207096","ROGERS CITY HOEFT SP, MI US","45.46477","-83.88252","185.0","2013",,"336","336",,,,"        34","         9","       170","        85","       100","         8","-8",,"8.2",,"95","7940",,,"7940",,,,,,,,,,,,"88.6","43.1","52.1","34.2",,,,,,,
"US1MIKN0008","GRAND RAPIDS 3.1 NNE, MI US","43.0053","-85.641146","212.4","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.75",,,,,,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2013",,"616","616","       162","        84",,,"         2","       158","        57","       146","        14","-4",,,"2.93","93","6626",,,"6626",,,,,,,,,,,"40.88",,"47.6","57.8","37.4",,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","46.2689","-89.17","489.2","2013",,"285","285",,,,,"        50","       202","        99","       111","         4","-26",,,,"93","9176",,,"9176",,,,,,,,,,,,,"38.6","49.4","27.9",,,,,,,
"USC00203858","HOLLAND, MI US","42.7988","-86.205","188.1","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200342","ATLANTA, MI US","45.00471","-84.14043","267.9","2013",,"329","329",,,,,"        28","       214","        89","       121","        13","-18",,,,"95","8435",,,"8435",,,,,,,,,,,,,"41.3","53.2","29.4",,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","41.9622","-84.9925","299.9","2013",,"592","592","       143","        80","       33","        10","         2","       148","        60","       140","         7","-4","8","4.0","2.25","94","6587",,,"6587",,,,,,,,,,,"41.78","24.3","47.6","57.1","38.2",,,,,,,
"USC00204944","LOWELL, MI US","42.9291","-85.3402","195.1","2013",,,,"       142","       107",,,,,,,,,,,"3.27",,,,,,,,,,,,,,,,"45.16",,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","46.49909","-87.84506","473.7","2013",,"200","200","       190","        87","      170","        59","        63","       227","       107","       104","         5","-28","33","7.0","1.66","93","10011",,,"10011",,,,,,,,,,,"34.15","138.6","36.2","48.8","23.6",,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","45.9983","-83.9013","181.4","2013",,"198","198","       138","        93","      128","        30","        24","       172","        97","        69","         1","-11","15","7.0","2.90","90","8424",,,"8424",,,,,,,,,,,"38.37","78.7","40.9","48.3","33.5",,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","42.897161","-85.779139","186.2","2013",,,,"       180","       120","       96","        40",,,,,,,"15","10.6","3.76",,,,,,,,,,,,,,,,"53.60","148.0",,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","44.5358","-83.7022","272.5","2013",,,,,,,,,,,,,,,,,,"8116",,,"8116",,,,,,,,,,,,,,,,,,,,,,
"US1MIKN0011","LOWELL 1.4 ESE, MI US","42.923687","-85.322221","215.8","2013",,,,"       149","        85",,,,,,,,,,,"3.51",,,,,,,,,,,,,,,,"43.39",,,,,,,,,,,
