"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"US1MIKN0039","WYOMING 0.5 NNE, MI US","42.898951","-85.697975","209.1","2011",,,,"       145","        87",,,,,,,,,,,"2.64",,,,,,,,,,,,,,,,"43.89",,,,,,,,,,,
"USC00209188","YALE 1 NNW, MI US","43.1447","-82.8011","249.9","2011",,"538","538","       152","        86","       88","        20","        13","       144","        64","       121","        13","-12","21","9.0","1.78","99","7488",,,"7488",,,,,,,,,,,"36.88","70.5","46.3","56.3","36.3",,,,,,,
"USW00014822","DETROIT CITY AIRPORT, MI US","42.40725","-83.00899","189.8","2011","7.8","1018","1018","       149","        92",,,"         0","       116","        51","       130","        23","2",,,"3.03","100","6562",,,"6562",,,,,,,,,,,"41.49",,"50.6","58.4","42.7","       230","       220",,,"38.9","53.0",
"USC00208890","WHITE CLOUD 9 E, MI US","43.5491","-85.5841","263.7","2011",,"325","325","       124","        75",,,"        17","       180","        63","       111","         3","-19",,,"1.92","91","8114",,,"8114",,,,,,,,,,,"38.18",,"44.2","54.5","33.9",,,,,,,
"USC00208772","WELLSTON TIPPY DAM, MI US","44.2586","-85.9394","198.1","2011",,,,"       127","        73","       90","        29",,,,,,,"27","12.0","4.68",,,,,,,,,,,,,,,,"38.39","96.6",,,,,,,,,,
"USC00207320","SAMARIA, MI US","41.8069","-83.583","198.7","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203969","HUDSON 3 E, MI US","41.8483","-84.2938","266.7","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00204258","KALKASKA 11 SE, MI US","44.5897","-85.0486","330.1","2011",,"319","319","       154","        78","      117","        26","        25","       190","        77","       110","         3","-21","19","8.3","1.84","94","8619",,,"8619",,,,,,,,,,,"35.46","89.0","42.9","53.4","32.3",,,,,,,
"USC00207407","SCOTTVILLE 2 SE, MI US","43.9331","-86.2453","203.0","2011",,"430","430","       166","        81","       87","        25","         4","       151","        55","       120","         3","-11","24","16.0","1.47","92",,,,,,,,,,,,,,,"37.40","97.4","46.2","55.8","36.6",,,,,,,
"US1MIMK0001","LAKE CITY 5.0 SSW, MI US","44.265899","-85.255264","374.3","2011",,,,"       146","        76",,,,,,,,,,,"1.69",,,,,,,,,,,,,,,,"38.28",,,,,,,,,,,
"USC00204257","KALKASKA, MI US","44.728","-85.1727","315.5","2011",,"388","388","       143","        78",,"        38","        23","       184","        81","       110","         7","-23",,"9.0","1.85","94","8481",,,"8481",,,,,,,,,,,"35.06","99.9","43.2","53.3","33.1",,,,,,,
"USC00206442","PELLSTON AIRPORT NUMBER 2, MI US","45.5719","-84.7858","217.0","2011",,"297","297",,,,,"        23","       174","        69","       104","         3","-28",,,,"94",,,,,,,,,,,,,,,,,"42.9","53.5","32.2",,,,,,,
"USC00205591","MORAN, MI US","45.9902","-84.8361","211.8","2011",,"205","205",,,"       88","        17","        23","       179","        73","        99","         0","-26","10","4.5",,"85","8772",,,"8772",,,,,,,,,,,,"42.1","42.4","52.4","32.4",,,,,,,
"USC00206680","PORT HURON, MI US","42.975","-82.4194","179.8","2011",,"829","829","       155","       100","       75","        21","         2","       111","        57","       126","        14","0","18","9.0","2.69","99","6736",,,"6736",,,,,,,,,,,"45.13","60.8","49.6","57.0","42.3",,,,,,,
"USC00203295","GRAND HAVEN WASTEWATER PLANT, MI US","43.0618","-86.2044","182.9","2011",,,,"       119","        75","       56","        16",,,,,,,"18","16.0","2.60",,,,,,,,,,,,,,,,"36.63","70.0",,,,,,,,,,
"USC00208184","THREE RIVERS, MI US","41.9299","-85.6385","246.9","2011",,"693","693","       159","        91",,,"         7","       142","        40","       128","        14","-6",,,"2.11","95","6694",,,"6694",,,,,,,,,,,"47.48",,"49.0","58.7","39.3",,,,,,,
"USC00207096","ROGERS CITY HOEFT SP, MI US","45.46477","-83.88252","185.0","2011",,"395","395",,,,,"         4","       162","        74","       106","         8","-4",,,,"96","8139",,,"8139",,,,,,,,,,,,,"44.4","52.7","36.0",,,,,,,
"USC00200228","ANN ARBOR SE, MI US","42.2416","-83.6933","253.6","2011",,"758","758","       176","        93",,,"         4","       144","        47","       138","        25","-5",,,"4.75","98","6934",,,"6934",,,,,,,,,,,"51.20",,"48.8","59.3","38.3",,,,,,,
"USR0000MWAT","WATERSMEET MICHIGAN, MI US","46.2689","-89.17","489.2","2011",,"282","282",,,,,"        29","       196","        89","       106","         7","-24",,,,"94","9143",,,"9143",,,,,,,,,,,,,"41.2","51.6","30.7",,,,,,,
"USC00200106","ALGONAC WWTP, MI US","42.6158","-82.5436","176.8","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203858","HOLLAND, MI US","42.7988","-86.205","188.1","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200220","ANN ARBOR 1 W, MI US","42.2875","-83.7611","263.7","2011",,"803","803","       149","        95","       71","        20","         2","       141","        45","       126","        19","-2","12","8.0","2.95","98",,,,,,,,,,,,,,,"44.58","51.5","49.4","58.9","39.9",,,,,,,
"USC00200342","ATLANTA, MI US","45.00471","-84.14043","267.9","2011",,"323","323",,,"       80","        16","        35","       199","        73","       117","         9","-20","9","8.0",,"97","8766",,,"8766",,,,,,,,,,,,"57.2","42.3","54.5","30.2",,,,,,,
"USC00201675","COLDWATER ST SCHOOL, MI US","41.9622","-84.9925","299.9","2011",,"708","708","       161","        91","       61","        18","         3","       125","        52","       124","        13","-9","12","5.0","1.65","96","6681",,,"6681",,,,,,,,,,,"46.40","42.5","48.6","57.1","40.2",,,,,,,
"USC00204944","LOWELL, MI US","42.9291","-85.3402","195.1","2011",,,,"       132","        91",,,,,,,,,,,"5.33",,,,,,,,,,,,,,,,"47.70",,,,,,,,,,,
"USC00201435","CLARKSBURG, MI US","46.49909","-87.84506","473.7","2011",,"182","182","       160","        59","      153","        31","        42","       208","        93","       105","         9","-26","19","7.5","1.87","95","9603",,,"9603",,,,,,,,,,,"26.24","83.7","38.9","51.7","26.1",,,,,,,
"USC00202094","DETOUR VILLAGE, MI US","45.9983","-83.9013","181.4","2011",,"272","272","       128","        70",,"        19","        21","       152","        80","        84","         0","-20",,"5.0","1.30","88","8653",,,"8653",,,,,,,,,,,"28.59","50.0","42.9","50.6","35.2",,,,,,,
"US1MIKN0014","GRANDVILLE 1.3 WSW, MI US","42.897161","-85.779139","186.2","2011",,,,"       167","        93","       72","        27",,,,,,,"21","11.5","2.58",,,,,,,,,,,,,,,,"49.56","83.1",,,,,,,,,,
"USC00203188","GLENNIE 2 SE, MI US","44.5358","-83.7022","272.5","2011",,"275","275",,,"       86","        25","        24","       174","        74","       111","         6","-20","15","13.6",,"96","8473",,,"8473",,,,,,,,,,,,"83.1","43.1","54.1","32.0",,,,,,,
