"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00208202","TIPTON 2 WNW, MI US","42.0283","-84.1108","295.7","2010",,"768","768","       113","        66","       82","         9","         2","       140","        58","       150","        13","0","11","9.0","2.09","93",,,,,,,,,,,,,,,"34.15","41.4","49.6","60.0","39.3",,,,,,,
"USW00014853","DETROIT WILLOW RUN AIRPORT, MI US","42.23666","-83.52638","215.7","2010","8.5","955","955","       130","        59",,,"         1","       141","        61","       152","        19","-1",,,"2.14","96","6088",,,"6088",,,,,,,,,,,"31.46",,"50.8","60.7","41.0","       320","       330",,,"48.1","174.0",
"USC00201250","CARLETON 2 W, MI US","42.0636","-83.4358","191.1","2010",,"907","907","       108","        63","       64","         7","         2","       140","        61","       147","        19","-4","7","7.0","1.78","94","6036",,,"6036",,,,,,,,,,,"36.06","27.1","50.6","60.1","41.1",,,,,,,
"USC00201492","CHEBOYGAN, MI US","45.65225","-84.47239","177.4","2010",,"378","378","       146","        61","       99","        19","         2","       145","        64","       104","         2","-3","9","7.0","2.59","91",,,,,,,,,,,,,,,"31.92","38.0","45.8","54.8","36.8",,,,,,,
"USC00207350","SANDUSKY, MI US","43.4194","-82.8191","235.9","2010",,"649","649","       100","        60","       73","        10","         0","       141","        73","       125","         9","3","8","7.0","1.42","94","6677",,,"6677",,,,,,,,,,,"26.86","24.8","48.2","56.7","39.7",,,,,,,
"USC00208682","WATERSMEET 12 WSW, MI US","46.2231","-89.4085","515.1","2010",,,,"       110","        59",,"        10",,,,,,,,"8.0","2.25",,,,,,,,,,,,,,,,"31.85","35.6",,,,,,,,,,
"USW00014858","HANCOCK HOUGHTON CO AIRPORT, MI US","47.16594","-88.48076","323.9","2010","9.6","306","306","        90","        46",,,"         8","       154","        86","        87","         3","-9",,,"1.58","93","8255",,,"8255",,,,,,,,,,,"24.80",,"43.4","51.6","35.1","       280","       280",,,"40.0","51.9",
"US1MINW0006","FREMONT 3.5 NNW, MI US","43.5106824","-85.9665925","263.7","2010",,,,"       110","        65",,,,,,,,,,,"2.55",,,,,,,,,,,,,,,,"30.28",,,,,,,,,,,
"US1MINW0007","WHITE CLOUD 2.9 NW, MI US","43.591","-85.798","294.7","2010",,,,"       132","        71",,,,,,,,,,,"1.84",,,,,,,,,,,,,,,,"31.97",,,,,,,,,,,
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","44.73895","-85.5679","185.2","2010","6.3","599","599","       133","        59",,,"         0","       152","        65","       116","         8","1",,,"2.71","93","6907",,,"6907",,,,,,,,,,,"28.46",,"48.0","56.7","39.2","       350","       230",,,"36.9","55.9",
"US1MIBR0003","MIDDLEVILLE 4.3 SSE, MI US","42.653203","-85.440492","238.4","2010",,,,"       126","        76",,,,,,,,,,,"2.10",,,,,,,,,,,,,,,,"40.62",,,,,,,,,,,
"USC00201818","CORUNNA 2 NE, MI US","42.9986","-84.0744","232.3","2010",,,,"       115","        56","       73","        11",,,,,,,"10","8.5","1.33",,,,,,,,,,,,,,,,"28.13","36.6",,,,,,,,,,
"USW00094871","BENTON HARBOR, MI US","42.12894","-86.41518","195.4","2010","6.9","801","801","       141","        69",,,"         1","       133","        60","       140","        11","-4",,,"1.99","93","6233",,,"6233",,,,,,,,,,,"35.98",,"50.4","59.2","41.5","       270","       270",,,"40.9","62.0",
"USC00200842","BLISSFIELD 1 NNE, MI US","41.84","-83.8608","210.3","2010",,"795","795","       119","        63","       70","         6","         1","       140","        64","       153","        13","-5","11","10.2","1.61","94","6152",,,"6152",,,,,,,,,,,"31.57","25.7","49.3","59.6","39.0",,,,,,,
"USC00201017","BROOKLYN 2 ENE, MI US","42.1128","-84.2097","304.8","2010",,,,"       131","        65","       77","        11",,,,,,,"9","7.5","3.77",,,,,,,,,,,,,,,,"36.31","40.7",,,,,,,,,,
"USC00205065","MANISTEE 3 SE, MI US","44.2113","-86.2938","204.2","2010",,"670","670",,,,,"         0","       131","        55","       122","         2","7",,,,"95","6358",,,"6358",,,,,,,,,,,,,"49.5","57.7","41.2",,,,,,,
"USC00206158","OLD MISSION 3 SSW, MI US","44.9215","-85.5161","199.9","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00200050","AHMEEK 1 SW, MI US","47.292","-88.4209","331.6","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00207364","SAULT STE MARIE, MI US","46.4866","-84.4089","192.0","2010",,"330","330","       160","        75","      117","        17","        20","       168","        76","        98","         4","-12","13","8.5","3.12","91","8163",,,"8163",,,,,,,,,,,"30.82","55.2","43.6","53.8","33.5",,,,,,,
"US1MIMR0004","MONROE 3.0 S, MI US","41.872635","-83.380939","182.3","2010",,,,"       115","        60",,,,,,,,,,,"1.70",,,,,,,,,,,,,,,,"29.18",,,,,,,,,,,
"USC00204090","IRON MTN KINGSFORD WWTP, MI US","45.7858","-88.0841","326.4","2010",,"466","466","       109","        63","       97","        11","        16","       169","        73","       116","         4","-14","14","4.5","2.76","91","7843",,,"7843",,,,,,,,,,,"35.82","26.5","44.9","55.6","34.3",,,,,,,
"USC00203529","HALE LOUD DAM, MI US","44.4633","-83.7216","221.9","2010",,"431","431","       117","        64","       16","         4","         3","       173","        54","       120","         2","-3","3","2.0","1.51","91","6955",,,"6955",,,,,,,,,,,"29.00","6.5","46.6","58.3","34.8",,,,,,,
"USC00203769","HESPERIA 4 WNW, MI US","43.5908","-86.1056","237.7","2010",,"608","608","       114","        59","      100","        13","         7","       168","        54","       135","         7","-6","10","3.2","1.86","92","6807",,,"6807",,,,,,,,,,,"29.53","41.5","47.9","59.3","36.5",,,,,,,
"USC00200495","BARAGA 5 W, MI US","46.7953","-88.6014","236.5","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","42.96684","-83.74996","234.8","2010","8.1","832","832","       117","        54","       96","        11","         5","       148","        66","       140","        13","-6","9","5.5","1.73","94","6575",,,"6575",,,,,,,,,,,"25.59","45.2","49.3","59.1","39.5","       280","       290",,,"44.1","59.9",
"USC00200497","BARAGA 7 NW, MI US","46.8208","-88.6064","198.7","2010",,,,,,"      113",,,,,,,,"21",,,,,,,,,,,,,,,,,,,"57.5",,,,,,,,,,
"USW00014828","GLADWIN, MI US","43.9758","-84.4908","236.2","2010",,"581","581","       116","        64","       89","         9","         1","       165","        58","       130","         7","0","8","5.0","1.60","93","6915",,,"6915",,,,,,,,,,,"30.08","22.8","47.5","58.4","36.6",,,,,,,
"USC00201343","CASEVILLE, MI US","43.9416","-83.2669","181.4","2010",,"697","697","       109","        67","       85","        14","         1","       132","        57","       130","        15","-2","7","4.0","2.40","93","5924",,,"5924",,,,,,,,,,,"28.02","25.7","49.4","57.9","40.9",,,,,,,
"USC00201468","CHARLEVOIX, MI US","45.3172","-85.2672","180.7","2010",,"516","516","       137","        64","       99","        21","         0","       130","        62","       102","         4","4","15","4.0","2.07","92","6970",,,"6970",,,,,,,,,,,"26.40","48.9","47.7","54.7","40.7",,,,,,,
"USC00205822","NEWPORT 4 SSE, MI US","41.9497","-83.28","176.2","2010",,"1055","1055","       105","        64","       58","        13","         0","       133","        51","       148","        20","6","11","9.3","1.44","96","5831",,,"5831",,,,,,,,,,,"26.30","42.8","51.4","60.7","42.2",,,,,,,
"USC00208417","VANDERBILT 11 ENE, MI US","45.1702","-84.4397","275.8","2010",,,,"       128","        60",,"         9",,,,,,,,"6.7","1.90",,,,,,,,,,,,,,,,"27.93","33.1",,,,,,,,,,
"USC00208779","WEST BLOOMFIELD, MI US","42.5413","-83.343","271.3","2010",,,,"       123","        65","       86","         8",,,,,,,"9","5.0","2.36",,,,,,,,,,,,,,,,"31.40","29.9",,,,,,,,,,
"USC00203096","GAYLORD, MI US","45.0332","-84.7113","401.7","2010",,"466","466",,,"      105","        22","         4","       164","        83","       109","         1","-9","14","4.5",,"92","7734",,,"7734",,,,,,,,,,,,"63.4","45.2","54.2","36.2",,,,,,,
"US1MISC0003","PORT HURON 1.6 W, MI US","42.996173","-82.464307","186.2","2010",,,,"       139","        63","       69","        10",,,,,,,"9","5.3","2.08",,,,,,,,,,,,,,,,"31.45","32.6",,,,,,,,,,
"USC00203099","GAYLORD 9 SSW, MI US","44.90715","-84.71891","447.4","2010",,"422","422","       137","        65","      105","        20","         4","       155","        85","       106","         1","-7","14","6.2","2.85","90","7805",,,"7805",,,,,,,,,,,"28.88","68.5","45.0","53.7","36.2",,,,,,,
"USW00014833","JACKSON REYNOLDS FIELD, MI US","42.26373","-84.45644","295.9","2010","6.9","776","776","       117","        68",,,"         2","       136","        67","       149","         7","0",,,"1.64","92","6256",,,"6256",,,,,,,,,,,"30.15",,"49.8","59.2","40.4","       230","       320",,,"33.1","51.0",
"US1MICT0002","HASLETT 1.2 N, MI US","42.76997","-84.40314","263.0","2010",,,,"       127","        61",,,,,,,,,,,"2.38",,,,,,,,,,,,,,,,"29.64",,,,,,,,,,,
"USC00205276","MCMILLAN 2 S, MI US","46.3023","-85.6888","251.5","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014836","LANSING CAPITAL CITY AIRPORT, MI US","42.77609","-84.59972","261.2","2010","7.8","858","858","       113","        53","       89","        11","         0","       141","        70","       141","         9","1","12","5.2","2.28","94","6371",,,"6371",,,,,,,,,,,"27.80","39.3","49.7","58.9","40.6","       230","       220",,,"40.0","53.0",
"USW00094898","PORT HOPE, MI US","44.021772","-82.792932","180.0","2010","7.2","592","592","       140","        69",,,"         0","       124","        67","       106","         4","8",,,"2.13","92","6408",,,"6408",,,,,,,,,,,"26.99",,"48.8","55.1","42.4","       340","        80",,,"59.9","184.1",
"USC00207690","SOUTH HAVEN, MI US","42.4014","-86.2826","179.8","2010",,,,,,,"        22",,,,,,,,"12.5",,,"5646",,,"5646",,,,,,,,,,,,"88.3",,,,,,,,,,
"USC00205390","MERRILL 1 N, MI US","43.4155","-83.2894","203.6","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094899","COPPER HARBOR, MI US","47.467386","-87.875032","185.0","2010","9.6","302","302","       111","        43",,,"         0","       131","        73","        67","         1","4",,,"1.26","90","7636",,,"7636",,,,,,,,,,,"20.02",,"45.1","51.4","38.7","        20","       350",,,"45.0","53.9",
"USC00202328","DURAND WWTP, MI US","42.9269","-83.9894","234.7","2010",,"871","871","       121","        60","       69","         7","         1","       143","        62","       142","        13","-4","10","8.0","1.17","95","6291",,,"6291",,,,,,,,,,,"25.65","35.1","49.4","59.4","39.5",,,,,,,
"USW00094893","IRON MOUNTAIN FORD AIRPORT, MI US","45.81339","-88.11292","343.2","2010","6.5","416","416","       120","        55",,,"        11","       171","        78","       119","         5","-18",,,"3.31","93","8009",,,"8009",,,,,,,,,,,"32.19",,"44.4","55.4","33.5","       140","       180",,,"70.0","115.0",
"USW00014838","MARQUETTE, MI US","46.5458","-87.3795","186.8","2010",,"428","428","       157","        67","      105","        26","         0","       133","        71","        92","         2","2","22","7.0","2.22","90","7276",,,"7276",,,,,,,,,,,"29.42","81.3","46.3","52.8","39.8",,,,,,,
"USC00201476","CHARLOTTE, MI US","42.5499","-84.825","274.9","2010",,,,"       130","        69",,"        12",,,,,,,,"7.0","2.24",,"6669",,,"6669",,,,,,,,,,,"33.32","43.0",,,,,,,,,,
"USC00200146","ALMA, MI US","43.38686","-84.64818","221.9","2010",,"743","743","       125","        63","       89","        10","         0","       155","        67","       140","         9","2","8","7.0","2.47","93","6676",,,"6676",,,,,,,,,,,"30.62","29.8","48.6","58.4","38.8",,,,,,,
"USC00201238","CAPAC 2 N, MI US","43.048","-82.9238","248.4","2010",,"569","569","       124","        55","       87","        11","         2","       168","        55","       142","        15","-1","12","8.0","1.62","97",,,,,,,,,,,,,,,"28.42","43.0","47.4","59.9","35.0",,,,,,,
"USC00202445","EAU CLAIRE 4 NE, MI US","42.0153","-86.243","256.0","2010",,"1161","1161","       129","        73","       96","        26","         0","       117","        54","       164","        22","3","19","8.0","2.68","95","5519",,,"5519",,,,,,,,,,,"35.37","90.1","52.9","61.8","43.9",,,,,,,
"USC00203413","GREEN GARDEN NUMBER 2, MI US","46.4533","-87.3038","205.7","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206007","NORTHPORT 2 W, MI US","45.1322","-85.6472","227.4","2010",,"437","437","       141","        57","       99","        20","         0","       138","        64","        98","         0","6","10","6.0","1.41","88","6870",,,"6870",,,,,,,,,,,"27.38","54.4","47.4","54.5","40.4",,,,,,,
"USR0000MSEN","SENEY MICHIGAN, MI US","46.2403","-85.9428","221.3","2010",,"312","312",,,,,"         4","       164","        64","       100","         0","-11",,,,"89","7693",,,"7693",,,,,,,,,,,,,"45.1","55.0","35.2",,,,,,,
"USC00204502","LAKE CITY EXPERIMENTAL FARM, MI US","44.3088","-85.205","374.9","2010",,"452","452","       140","        61","      100","        21","         9","       169","        61","       118","         2","-7","14","7.0","2.02","92","7485",,,"7485",,,,,,,,,,,"30.44","58.8","45.9","56.9","35.0",,,,,,,
"USC00206012","NW MICHIGAN RESEARCH FARM, MI US","44.883","-85.6752","249.9","2010",,"638","638","       132","        63","      100","        30","         0","       128","        65","       111","         7","8","12","5.5","2.80","91","6547",,,"6547",,,,,,,,,,,"28.75","75.6","48.7","55.9","41.6",,,,"22150.0",,,
"USC00207222","SAGINAW NUMBER 3, MI US","43.4122","-83.9561","182.9","2010",,"902","902","       107","        62","       79","         9","         1","       138","        59","       140","        12","0","9","8.0","1.29","94","6079",,,"6079",,,,,,,,,,,"27.00","27.1","49.9","59.2","40.5",,,,,,,
"USW00014840","MUSKEGON CO AIRPORT, MI US","43.17111","-86.23685","190.3","2010","8.7","868","868","       122","        67","       93","        14","         0","       129","        59","       134","         4","2","11","6.7","3.34","92","6213",,,"6213",,,,,,,,,,,"30.71","53.9","50.6","58.5","42.7","       220","       240",,,"42.9","57.9",
"USW00014841","PELLSTON REGIONAL AIRPORT, MI US","45.5644","-84.79291","215.3","2010","7.2","317","317","       115","        62",,,"        12","       181","        69","       113","         2","-13",,,"1.94","92","8030",,,"8030",,,,,,,,,,,"26.76",,"44.3","55.6","33.2","       220","       220",,,"38.9","59.1",
"USC00207225","SAGINAW 5 W, MI US","43.4172","-84.0641","179.8","2010",,,,"       112","        54","       89","        12","         4","       148",,,,"-2","13","6.7","1.68",,,,,,,,,,,,,,,,"25.88","48.0",,,"39.7",,,,,,,
"USC00203661","HASTINGS, MI US","42.64208","-85.28819","250.2","2010",,"706","706","       129","        74","       88","        16","         1","       155","        66","       142","         7","0","15","9.3","1.84","93","6619",,,"6619",,,,,,,,,,,"36.36","53.9","48.8","58.9","38.8",,,,,,,
"USC00204078","IONIA 2 SSW, MI US","42.953","-85.0777","245.4","2010",,,,"       114","        72","       96","        14",,,,,,,"13","7.5","2.34",,,,,,,,,,,,,,,,"32.34","42.3",,,,,,,,,,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","43.52808","-84.08133","201.7","2010","8.9","828","828","       116","        54",,"        12","         1","       136","        65","       134","         7","0",,"6.7","1.70","92","6422",,,"6422",,,,,,,,,,,"25.25","43.7","49.5","58.2","40.7","       220","       330",,,"44.1","119.9",
"USC00201361","CASS CITY 1 SSW, MI US","43.5861","-83.1805","212.8","2010",,"611","611","       123","        65",,"        10","         1","       159","        68","       129","         8","-5",,"5.0","2.03","93","6849",,,"6849",,,,,,,,,,,"28.56","29.7","47.6","57.9","37.4",,,,,,,
"USC00202691","FARMINGTON, MI US","42.4669","-83.3625","219.5","2010",,"822","822","       110","        68","       67","         9","         0","       136","        62","       138","        11","3","10","6.0","1.63","94",,,,,,,,,,,,,,,"30.74","33.2","49.4","58.8","40.0",,,,,,,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","46.47998","-84.35809","219.8","2010","6.9","293","293","       145","        72","      116","        18","         8","       149","        76","        96","         0","-12","13","7.5","2.35","88","7724",,,"7724",,,,,,,,,,,"30.46","54.4","44.7","53.3","36.2","       220","       210",,,"38.9","59.1",
"USC00207580","SKANEE, MI US","46.879","-88.2184","192.0","2010",,,,"       137","        60","      105",,,,,,,,"14",,"2.13",,,,,,,,,,,,,,,,"21.96",,,,,,,,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","42.22393","-83.73983","250.6","2010","6.9","684","684","       115","        58",,,"         3","       153","        65","       147","        12","-9",,,"1.63","93","6393",,,"6393",,,,,,,,,,,"29.67",,"49.3","59.8","38.7","       320","        30",,,"57.9","162.0",
"USC00200758","BEULAH 7 SSW, MI US","44.5316","-86.1311","235.6","2010",,"594","594","       148","        70","      100","        21","         0","       135","        59","       117","         3","5","16","9.5","2.13","90","6676",,,"6676",,,,,,,,,,,"30.25","66.7","48.4","57.1","39.7",,,,,,,
"USW00004847","ADRIAN LENAWEE CO AIRPORT, MI US","41.86784","-84.07946","244.1","2010","7.2","966","966","        83","        44",,,"         1","       135","        66","       154","        20","-4",,,"2.21","95","6083",,,"6083",,,,,,,,,,,"23.74",,"50.9","60.4","41.4","       310","       300",,,"40.0","59.1",
"USC00200197","AMASA 1 W, MI US","46.2347","-88.4544","448.1","2010",,"278","278","       103","        55",,"        16","        22","       175","        80","        99","         1","-21",,"2.9","2.60","91","7968",,,"7968",,,,,,,,,,,"30.27","36.3","42.2","53.7","30.7",,,,,,,
"USC00202375","EAST GRAND RAPIDS, MI US","42.9378","-85.6131","227.4","2010",,,,"       120","        74","       89","        12",,,,,,,"10","7.6","2.32",,,,,,,,,,,,,,,,"36.81","44.2",,,,,,,,,,
"USC00203585","HARBOR BEACH 1 SSE, MI US","43.8322","-82.6427","181.4","2010",,"427","427",,,,,"         0","       143","        72","        99","         2","4",,,,"90",,,,,,,,,,,,,,,,,"46.4","53.5","39.3",,,,,,,
"US1MICX0004","CHARLEVOIX 4.3 SSE, MI US","45.2572","-85.2165","235.3","2010",,,,"       140","        65",,,,,,,,,,,"2.01",,,,,,,,,,,,,,,,"25.85",,,,,,,,,,,
"USC00207820","STANDISH 4 NE, MI US","44.0126","-83.8977","187.5","2010",,,,,,,"         5",,,,,,,,"2.7",,,,,,,,,,,,,,,,,,"12.5",,,,,,,,,,
"USC00205406","MICHIGAMME 3 WNW, MI US","46.5453","-88.18","521.2","2010",,,,"       145","        63","      112","        31",,,,,,,"20","6.1","2.81",,,,,,,,,,,,,,,,"30.74","92.2",,,,,,,,,,
"US1MIIN0001","SARANAC 2.6 NE, MI US","42.957642","-85.173759","203.3","2010",,,,"       130","        72",,,,,,,,,,,"1.48",,,,,,,,,,,,,,,,"32.30",,,,,,,,,,,
"USC00202016","DEARBORN NUMBER 2, MI US","42.3469","-83.1736","184.4","2010",,,,"       117","        67",,"         9",,,,,,,,"6.6","3.31",,,,,,,,,,,,,,,,"32.48","28.1",,,,,,,,,,
"USC00207277","ST JAMES 4 SSW BEAVER ISLAND, MI US","45.6911","-85.5463","204.8","2010",,"401","401","       100","        72","      103","         9","         0","       139","        63","        97","         0","2","12","9.4","2.37","86","7191",,,"7191",,,,,,,,,,,"31.93","28.6","46.8","54.5","39.2",,,,,,,
"USC00202381","EAST JORDAN, MI US","45.15179","-85.1324","178.9","2010",,"596","596","       143","        53","      101",,"         3","       155","        48","       133","        16","-5","12",,"1.82","95","6575",,,"6575",,,,,,,,,,,"26.22",,"48.5","59.9","37.1",,,,,,,
"USC00205097","MAPLE CITY 1 E, MI US","44.855","-85.8352","243.5","2010",,,,"       127","        68","      100","        35",,,,,,,"17","12.8","2.39",,,,,,,,,,,,,,,,"35.43","112.4",,,,,,,,,,
"USC00206982","RICHMOND 4 NNW, MI US","42.8783","-82.7958","233.2","2010",,"712","712","       122","        64","       68","         9","         2","       146","        67","       132","        10","-3","12","8.1","1.02","95",,,,,,,,,,,,,,,"29.02","36.0","48.2","57.4","39.0",,,,,,,
"USC00201052","BROWN CITY, MI US","43.2172","-82.9905","246.9","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00206184","ONAWAY 4 N, MI US","45.4108","-84.2233","227.1","2010",,"493","493","       140","        55","      107","        17","         6","       158","        67","       123","         9","-7","13","9.7","2.09","92","7209",,,"7209",,,,,,,,,,,"28.06","55.7","46.8","57.3","36.2",,,,,,,
"USC00204320","KENT CITY 2 SW, MI US","43.1994","-85.7717","256.0","2010",,,,,,,"        20",,,,,,,,"5.0",,,,,,,,,,,,,,,,,,"30.8",,,,,,,,,,
"USC00205892","NILES, MI US","41.8405","-86.2658","198.1","2010",,"932","932","       130","        78","       83","        24","         0","       128","        65","       151","         8","1","13","8.0","2.32","92",,,,,,,,,,,,,,,"35.53","68.8","51.1","59.9","42.3",,,,,,,
"USC00207275","ST. IGNACE, MI US","45.8608","-84.7196","201.5","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000MMIO","MIO MICHIGAN, MI US","44.6761","-84.1283","320.0","2010",,"422","422",,,,,"         8","       177","        65","       120","         5","-6",,,,"91","7517",,,"7517",,,,,,,,,,,,,"45.5","56.6","34.4",,,,,,,
"USC00206060","NUNICA 4 W, MI US","43.0975","-86.0894","192.0","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00004839","HOLLAND TULIP CITY AIRPORT, MI US","42.74634","-86.09677","206.5","2010","7.6","972","972","       142","        70",,,"         0","       121","        51","       149","        13","1",,,"2.56","94","5828",,,"5828",,,,,,,,,,,"35.46",,"51.8","60.3","43.3","       230","       230",,,"45.0","72.0",
"USC00203477","GROSSE POINTE FARMS, MI US","42.4077","-82.8891","186.8","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.05",,,,,,,,,,,
"USR0000MBRR","BEAR MICHIGAN, MI US","44.8019","-86.0508","289.9","2010",,"569","569",,,,,"         0","       127","        58","       113","         2","8",,,,"90",,,,,,,,,,,,,,,,,"48.8","56.3","41.3",,,,,,,
"USC00205533","MIO WWTP, MI US","44.6466","-84.1158","316.1","2010",,"490","490","       138","        55","       96","         2","         9","       178","        61","       131","         6","-6","6","2.0","1.27","92","7432",,,"7432",,,,,,,,,,,"23.26","11.9","46.0","57.3","34.8",,,,,,,
"USC00200089","ALBERTA FORD FOR CENTER, MI US","46.6448","-88.4812","399.3","2010",,"369","369",,,,,"        16","       167","        84","       102","         2","-12",,,,"93","8317",,,"8317",,,,,,,,,,,,,"43.2","52.4","34.0",,,,,,,
"USC00201178","CADILLAC 9 AND 10 NEWS, MI US","44.21138","-85.40865","415.4","2010",,"476","476",,,"      100","        23","         8","       167","        72","       120","         0","-10","18","12.5",,"89",,,,,,,,,,,,,,,,"72.3","45.8","56.2","35.4",,,,,,,
"USC00201299","CARO WWTP, MI US","43.4838","-83.3919","210.3","2010",,"760","760","       113","        63","       70","        12","         2","       149","        61","       136","         9","-1","8","8.0","1.50","95","6429",,,"6429",,,,,,,,,,,"27.53","36.3","48.4","58.2","38.6",,,,,,,
"USC00206507","PETOSKEY, MI US","45.3725","-84.9766","182.6","2010",,"424","424","       137","        66",,"        31","         2","       140","        69","        96","         1","-1",,"10.0","1.93","91","7222",,,"7222",,,,,,,,,,,"27.27","63.9","46.4","53.7","39.2",,,,,,,
"USC00208249","TRAVERSE CITY MUNSON, MI US","44.7607","-85.6443","193.5","2010",,"635","635","       146","        70","       95","        19","         0","       145","        62","       116","         9","5","11","6.9","2.72","94","6859",,,"6859",,,,,,,,,,,"32.17","64.8","48.2","56.5","39.9",,,,,,,
"USC00208800","WEST BRANCH 3 SE, MI US","44.2541","-84.2011","269.7","2010",,"493","493","       134","        57","       86","         4","         3","       169","        67","       124","         2","-3","7","2.0","1.92","92","7328",,,"7328",,,,,,,,,,,"30.57","13.7","46.5","57.2","35.8",,,,,,,
"USC00208920","WHITEFISH POINT, MI US","46.7475","-84.9857","189.6","2010",,"156","156","       139","        63","      106","        18","         9","       171","        71","        80","         4","-9","20","4.0","2.45","90","8306",,,"8306",,,,,,,,,,,"26.24","43.7","42.2","51.9","32.5",,,,,,,
